date,Experimental Plot,Sensor,Variable,Value,Unit,Sensor Depth
2019-05-23,E1,First Sensor,Soil Volumetric Water Content,16.93131609,%,7.5 cm
2019-05-24,E1,First Sensor,Soil Volumetric Water Content,24.56577586,%,7.5 cm
2019-05-25,E1,First Sensor,Soil Volumetric Water Content,20.4519615,%,7.5 cm
2019-05-26,E1,First Sensor,Soil Volumetric Water Content,21.53312973,%,7.5 cm
2019-05-27,E1,First Sensor,Soil Volumetric Water Content,19.12781971,%,7.5 cm
2019-05-28,E1,First Sensor,Soil Volumetric Water Content,17.8787901,%,7.5 cm
2019-05-29,E1,First Sensor,Soil Volumetric Water Content,17.71410183,%,7.5 cm
2019-05-30,E1,First Sensor,Soil Volumetric Water Content,16.95459462,%,7.5 cm
2019-05-31,E1,First Sensor,Soil Volumetric Water Content,18.48265082,%,7.5 cm
2019-06-01,E1,First Sensor,Soil Volumetric Water Content,17.20724898,%,7.5 cm
2019-06-02,E1,First Sensor,Soil Volumetric Water Content,20.68857913,%,7.5 cm
2019-06-03,E1,First Sensor,Soil Volumetric Water Content,22.83893225,%,7.5 cm
2019-06-04,E1,First Sensor,Soil Volumetric Water Content,20.01318738,%,7.5 cm
2019-06-05,E1,First Sensor,Soil Volumetric Water Content,18.18091157,%,7.5 cm
2019-06-06,E1,First Sensor,Soil Volumetric Water Content,16.85339942,%,7.5 cm
2019-06-07,E1,First Sensor,Soil Volumetric Water Content,15.79627666,%,7.5 cm
2019-06-08,E1,First Sensor,Soil Volumetric Water Content,15.24848412,%,7.5 cm
2019-06-09,E1,First Sensor,Soil Volumetric Water Content,14.64094872,%,7.5 cm
2019-06-10,E1,First Sensor,Soil Volumetric Water Content,13.44592733,%,7.5 cm
2019-06-11,E1,First Sensor,Soil Volumetric Water Content,20.028439,%,7.5 cm
2019-06-12,E1,First Sensor,Soil Volumetric Water Content,19.98760103,%,7.5 cm
2019-06-13,E1,First Sensor,Soil Volumetric Water Content,17.55961297,%,7.5 cm
2019-06-14,E1,First Sensor,Soil Volumetric Water Content,17.18962189,%,7.5 cm
2019-06-15,E1,First Sensor,Soil Volumetric Water Content,17.51238577,%,7.5 cm
2019-06-16,E1,First Sensor,Soil Volumetric Water Content,23.82707317,%,7.5 cm
2019-06-17,E1,First Sensor,Soil Volumetric Water Content,19.45218735,%,7.5 cm
2019-06-18,E1,First Sensor,Soil Volumetric Water Content,17.29037194,%,7.5 cm
2019-06-19,E1,First Sensor,Soil Volumetric Water Content,16.44939209,%,7.5 cm
2019-06-20,E1,First Sensor,Soil Volumetric Water Content,24.89592753,%,7.5 cm
2019-06-21,E1,First Sensor,Soil Volumetric Water Content,21.84362397,%,7.5 cm
2019-06-22,E1,First Sensor,Soil Volumetric Water Content,18.60855419,%,7.5 cm
2019-06-23,E1,First Sensor,Soil Volumetric Water Content,16.7296148,%,7.5 cm
2019-06-24,E1,First Sensor,Soil Volumetric Water Content,15.63395534,%,7.5 cm
2019-06-25,E1,First Sensor,Soil Volumetric Water Content,17.78151256,%,7.5 cm
2019-06-26,E1,First Sensor,Soil Volumetric Water Content,20.93631152,%,7.5 cm
2019-06-27,E1,First Sensor,Soil Volumetric Water Content,19.69243242,%,7.5 cm
2019-06-28,E1,First Sensor,Soil Volumetric Water Content,18.15183874,%,7.5 cm
2019-06-29,E1,First Sensor,Soil Volumetric Water Content,20.99612213,%,7.5 cm
2019-06-30,E1,First Sensor,Soil Volumetric Water Content,23.23001144,%,7.5 cm
2019-07-01,E1,First Sensor,Soil Volumetric Water Content,19.44493209,%,7.5 cm
2019-07-02,E1,First Sensor,Soil Volumetric Water Content,17.09751708,%,7.5 cm
2019-07-03,E1,First Sensor,Soil Volumetric Water Content,15.70278277,%,7.5 cm
2019-07-04,E1,First Sensor,Soil Volumetric Water Content,14.48591545,%,7.5 cm
2019-07-05,E1,First Sensor,Soil Volumetric Water Content,12.96077522,%,7.5 cm
2019-07-06,E1,First Sensor,Soil Volumetric Water Content,18.65834851,%,7.5 cm
2019-07-07,E1,First Sensor,Soil Volumetric Water Content,20.79362432,%,7.5 cm
2019-07-08,E1,First Sensor,Soil Volumetric Water Content,17.65372776,%,7.5 cm
2019-07-09,E1,First Sensor,Soil Volumetric Water Content,15.87949667,%,7.5 cm
2019-07-10,E1,First Sensor,Soil Volumetric Water Content,14.7682473,%,7.5 cm
2019-07-11,E1,First Sensor,Soil Volumetric Water Content,14.56069232,%,7.5 cm
2019-07-12,E1,First Sensor,Soil Volumetric Water Content,20.78905662,%,7.5 cm
2019-07-13,E1,First Sensor,Soil Volumetric Water Content,18.02486407,%,7.5 cm
2019-07-14,E1,First Sensor,Soil Volumetric Water Content,17.53351134,%,7.5 cm
2019-07-15,E1,First Sensor,Soil Volumetric Water Content,16.12862128,%,7.5 cm
2019-07-16,E1,First Sensor,Soil Volumetric Water Content,15.09927956,%,7.5 cm
2019-07-17,E1,First Sensor,Soil Volumetric Water Content,15.13234593,%,7.5 cm
2019-07-18,E1,First Sensor,Soil Volumetric Water Content,16.06704822,%,7.5 cm
2019-07-19,E1,First Sensor,Soil Volumetric Water Content,18.25328478,%,7.5 cm
2019-07-20,E1,First Sensor,Soil Volumetric Water Content,18.19737624,%,7.5 cm
2019-07-21,E1,First Sensor,Soil Volumetric Water Content,17.02935067,%,7.5 cm
2019-07-22,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-23,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-24,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-25,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-26,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-27,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-28,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-29,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-30,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-07-31,E1,First Sensor,Soil Volumetric Water Content,,%,7.5 cm
2019-08-01,E1,First Sensor,Soil Volumetric Water Content,8.283043493,%,7.5 cm
2019-08-02,E1,First Sensor,Soil Volumetric Water Content,7.856322984,%,7.5 cm
2019-08-03,E1,First Sensor,Soil Volumetric Water Content,7.518448759,%,7.5 cm
2019-08-04,E1,First Sensor,Soil Volumetric Water Content,7.437339679,%,7.5 cm
2019-08-05,E1,First Sensor,Soil Volumetric Water Content,7.586925767,%,7.5 cm
2019-08-06,E1,First Sensor,Soil Volumetric Water Content,7.679195382,%,7.5 cm
2019-08-07,E1,First Sensor,Soil Volumetric Water Content,7.517434431,%,7.5 cm
2019-08-08,E1,First Sensor,Soil Volumetric Water Content,19.39984276,%,7.5 cm
2019-08-09,E1,First Sensor,Soil Volumetric Water Content,20.11241735,%,7.5 cm
2019-08-10,E1,First Sensor,Soil Volumetric Water Content,19.44736351,%,7.5 cm
2019-08-11,E1,First Sensor,Soil Volumetric Water Content,18.49773408,%,7.5 cm
2019-08-12,E1,First Sensor,Soil Volumetric Water Content,17.58155616,%,7.5 cm
2019-08-13,E1,First Sensor,Soil Volumetric Water Content,17.02373414,%,7.5 cm
2019-08-14,E1,First Sensor,Soil Volumetric Water Content,15.78228004,%,7.5 cm
2019-08-15,E1,First Sensor,Soil Volumetric Water Content,15.07291244,%,7.5 cm
2019-08-16,E1,First Sensor,Soil Volumetric Water Content,14.68395555,%,7.5 cm
2019-08-17,E1,First Sensor,Soil Volumetric Water Content,18.4731947,%,7.5 cm
2019-08-18,E1,First Sensor,Soil Volumetric Water Content,22.35311425,%,7.5 cm
2019-08-19,E1,First Sensor,Soil Volumetric Water Content,20.04516114,%,7.5 cm
2019-08-20,E1,First Sensor,Soil Volumetric Water Content,17.93583397,%,7.5 cm
2019-08-21,E1,First Sensor,Soil Volumetric Water Content,19.27719003,%,7.5 cm
2019-08-22,E1,First Sensor,Soil Volumetric Water Content,22.63804143,%,7.5 cm
2019-08-23,E1,First Sensor,Soil Volumetric Water Content,21.45269661,%,7.5 cm
2019-08-24,E1,First Sensor,Soil Volumetric Water Content,18.68040589,%,7.5 cm
2019-08-25,E1,First Sensor,Soil Volumetric Water Content,17.17602,%,7.5 cm
2019-08-26,E1,First Sensor,Soil Volumetric Water Content,16.06724273,%,7.5 cm
2019-08-27,E1,First Sensor,Soil Volumetric Water Content,15.28772938,%,7.5 cm
2019-08-28,E1,First Sensor,Soil Volumetric Water Content,14.72740182,%,7.5 cm
2019-08-29,E1,First Sensor,Soil Volumetric Water Content,17.03108254,%,7.5 cm
2019-08-30,E1,First Sensor,Soil Volumetric Water Content,17.75769439,%,7.5 cm
2019-08-31,E1,First Sensor,Soil Volumetric Water Content,17.61035149,%,7.5 cm
2019-09-01,E1,First Sensor,Soil Volumetric Water Content,16.22325383,%,7.5 cm
2019-09-02,E1,First Sensor,Soil Volumetric Water Content,23.19749259,%,7.5 cm
2019-09-03,E1,First Sensor,Soil Volumetric Water Content,21.5397863,%,7.5 cm
2019-09-04,E1,First Sensor,Soil Volumetric Water Content,23.01962295,%,7.5 cm
2019-09-05,E1,First Sensor,Soil Volumetric Water Content,20.94445274,%,7.5 cm
2019-09-06,E1,First Sensor,Soil Volumetric Water Content,18.620313,%,7.5 cm
2019-09-07,E1,First Sensor,Soil Volumetric Water Content,17.43442083,%,7.5 cm
2019-09-08,E1,First Sensor,Soil Volumetric Water Content,17.18710572,%,7.5 cm
2019-09-09,E1,First Sensor,Soil Volumetric Water Content,16.62217799,%,7.5 cm
2019-09-10,E1,First Sensor,Soil Volumetric Water Content,15.97454309,%,7.5 cm
2019-09-11,E1,First Sensor,Soil Volumetric Water Content,16.69875722,%,7.5 cm
2019-09-12,E1,First Sensor,Soil Volumetric Water Content,17.59150413,%,7.5 cm
2019-09-13,E1,First Sensor,Soil Volumetric Water Content,16.49669468,%,7.5 cm
2019-09-14,E1,First Sensor,Soil Volumetric Water Content,15.95015758,%,7.5 cm
2019-09-15,E1,First Sensor,Soil Volumetric Water Content,15.89831001,%,7.5 cm
2019-09-16,E1,First Sensor,Soil Volumetric Water Content,15.42325092,%,7.5 cm
2019-09-17,E1,First Sensor,Soil Volumetric Water Content,14.9472511,%,7.5 cm
2019-09-18,E1,First Sensor,Soil Volumetric Water Content,14.61121398,%,7.5 cm
2019-09-19,E1,First Sensor,Soil Volumetric Water Content,14.23554347,%,7.5 cm
2019-09-20,E1,First Sensor,Soil Volumetric Water Content,13.87140257,%,7.5 cm
2019-09-21,E1,First Sensor,Soil Volumetric Water Content,13.32839,%,7.5 cm
2019-09-22,E1,First Sensor,Soil Volumetric Water Content,12.57915792,%,7.5 cm
2019-09-23,E1,First Sensor,Soil Volumetric Water Content,12.74120928,%,7.5 cm
2019-09-24,E1,First Sensor,Soil Volumetric Water Content,16.2932557,%,7.5 cm
2019-09-25,E1,First Sensor,Soil Volumetric Water Content,15.89322669,%,7.5 cm
2019-09-26,E1,First Sensor,Soil Volumetric Water Content,19.42478773,%,7.5 cm
2019-09-27,E1,First Sensor,Soil Volumetric Water Content,22.64326938,%,7.5 cm
2019-09-28,E1,First Sensor,Soil Volumetric Water Content,21.894552,%,7.5 cm
2019-09-29,E1,First Sensor,Soil Volumetric Water Content,21.82208506,%,7.5 cm
2019-09-30,E1,First Sensor,Soil Volumetric Water Content,19.57280502,%,7.5 cm
2019-10-01,E1,First Sensor,Soil Volumetric Water Content,21.15526842,%,7.5 cm
2019-10-02,E1,First Sensor,Soil Volumetric Water Content,22.76232328,%,7.5 cm
2019-10-03,E1,First Sensor,Soil Volumetric Water Content,20.36093931,%,7.5 cm
2019-10-04,E1,First Sensor,Soil Volumetric Water Content,21.21287761,%,7.5 cm
2019-10-05,E1,First Sensor,Soil Volumetric Water Content,19.95962486,%,7.5 cm
2019-10-06,E1,First Sensor,Soil Volumetric Water Content,18.9450418,%,7.5 cm
2019-10-07,E1,First Sensor,Soil Volumetric Water Content,22.61881292,%,7.5 cm
2019-10-08,E1,First Sensor,Soil Volumetric Water Content,21.98413617,%,7.5 cm
2019-10-09,E1,First Sensor,Soil Volumetric Water Content,19.85820302,%,7.5 cm
2019-10-10,E1,First Sensor,Soil Volumetric Water Content,18.76680423,%,7.5 cm
2019-10-11,E1,First Sensor,Soil Volumetric Water Content,17.95964237,%,7.5 cm
2019-10-12,E1,First Sensor,Soil Volumetric Water Content,17.28131613,%,7.5 cm
2019-10-13,E1,First Sensor,Soil Volumetric Water Content,16.8203472,%,7.5 cm
2019-10-14,E1,First Sensor,Soil Volumetric Water Content,16.26535126,%,7.5 cm
2019-10-15,E1,First Sensor,Soil Volumetric Water Content,16.00040483,%,7.5 cm
2019-10-16,E1,First Sensor,Soil Volumetric Water Content,15.72188924,%,7.5 cm
2019-10-17,E1,First Sensor,Soil Volumetric Water Content,25.06150666,%,7.5 cm
2019-10-18,E1,First Sensor,Soil Volumetric Water Content,24.64041488,%,7.5 cm
2019-10-19,E1,First Sensor,Soil Volumetric Water Content,21.04941276,%,7.5 cm
2019-10-20,E1,First Sensor,Soil Volumetric Water Content,19.55449683,%,7.5 cm
2019-10-21,E1,First Sensor,Soil Volumetric Water Content,18.89055646,%,7.5 cm
2019-10-22,E1,First Sensor,Soil Volumetric Water Content,18.22642295,%,7.5 cm
2019-10-23,E1,First Sensor,Soil Volumetric Water Content,22.91494247,%,7.5 cm
2019-10-24,E1,First Sensor,Soil Volumetric Water Content,20.8129599,%,7.5 cm
2019-10-25,E1,First Sensor,Soil Volumetric Water Content,19.38223009,%,7.5 cm
2019-10-26,E1,First Sensor,Soil Volumetric Water Content,18.61950174,%,7.5 cm
2019-10-27,E1,First Sensor,Soil Volumetric Water Content,22.59932618,%,7.5 cm
2019-10-28,E1,First Sensor,Soil Volumetric Water Content,24.83438772,%,7.5 cm
2019-10-29,E1,First Sensor,Soil Volumetric Water Content,21.81512568,%,7.5 cm
2019-10-30,E1,First Sensor,Soil Volumetric Water Content,20.29319678,%,7.5 cm
2019-10-31,E1,First Sensor,Soil Volumetric Water Content,22.93074422,%,7.5 cm
2019-11-01,E1,First Sensor,Soil Volumetric Water Content,25.99870035,%,7.5 cm
2019-11-02,E1,First Sensor,Soil Volumetric Water Content,21.11203321,%,7.5 cm
2019-11-03,E1,First Sensor,Soil Volumetric Water Content,20.20854516,%,7.5 cm
2019-11-04,E1,First Sensor,Soil Volumetric Water Content,20.18146673,%,7.5 cm
2019-11-05,E1,First Sensor,Soil Volumetric Water Content,22.78544406,%,7.5 cm
2019-11-06,E1,First Sensor,Soil Volumetric Water Content,22.86760142,%,7.5 cm
2019-11-07,E1,First Sensor,Soil Volumetric Water Content,22.01067656,%,7.5 cm
2019-11-08,E1,First Sensor,Soil Volumetric Water Content,21.36387315,%,7.5 cm
2019-11-09,E1,First Sensor,Soil Volumetric Water Content,19.72226335,%,7.5 cm
2019-11-10,E1,First Sensor,Soil Volumetric Water Content,19.71037993,%,7.5 cm
2019-11-11,E1,First Sensor,Soil Volumetric Water Content,20.24824476,%,7.5 cm
2019-11-12,E1,First Sensor,Soil Volumetric Water Content,19.70283451,%,7.5 cm
2019-11-13,E1,First Sensor,Soil Volumetric Water Content,19.9502621,%,7.5 cm
2019-11-14,E1,First Sensor,Soil Volumetric Water Content,19.63314174,%,7.5 cm
2019-11-15,E1,First Sensor,Soil Volumetric Water Content,19.9288021,%,7.5 cm
2019-11-16,E1,First Sensor,Soil Volumetric Water Content,19.98852309,%,7.5 cm
2019-11-17,E1,First Sensor,Soil Volumetric Water Content,19.15058886,%,7.5 cm
2019-11-18,E1,First Sensor,Soil Volumetric Water Content,18.57068742,%,7.5 cm
2019-11-19,E1,First Sensor,Soil Volumetric Water Content,19.17378579,%,7.5 cm
2019-11-20,E1,First Sensor,Soil Volumetric Water Content,20.69479827,%,7.5 cm
2019-11-21,E1,First Sensor,Soil Volumetric Water Content,21.42120657,%,7.5 cm
2019-11-22,E1,First Sensor,Soil Volumetric Water Content,25.21986816,%,7.5 cm
2019-11-23,E1,First Sensor,Soil Volumetric Water Content,20.25889933,%,7.5 cm
2019-11-24,E1,First Sensor,Soil Volumetric Water Content,17.34880709,%,7.5 cm
2019-11-25,E1,First Sensor,Soil Volumetric Water Content,18.76634133,%,7.5 cm
2019-11-26,E1,First Sensor,Soil Volumetric Water Content,22.31895893,%,7.5 cm
2019-11-27,E1,First Sensor,Soil Volumetric Water Content,22.85534779,%,7.5 cm
2019-11-28,E1,First Sensor,Soil Volumetric Water Content,25.99386131,%,7.5 cm
2019-11-29,E1,First Sensor,Soil Volumetric Water Content,22.69375544,%,7.5 cm
2019-11-30,E1,First Sensor,Soil Volumetric Water Content,20.58414029,%,7.5 cm
2019-12-01,E1,First Sensor,Soil Volumetric Water Content,18.2211945,%,7.5 cm
2019-12-02,E1,First Sensor,Soil Volumetric Water Content,16.91910731,%,7.5 cm
2019-12-03,E1,First Sensor,Soil Volumetric Water Content,16.17827899,%,7.5 cm
2019-12-04,E1,First Sensor,Soil Volumetric Water Content,15.39939355,%,7.5 cm
2019-12-05,E1,First Sensor,Soil Volumetric Water Content,15.6036164,%,7.5 cm
2019-12-06,E1,First Sensor,Soil Volumetric Water Content,15.54864821,%,7.5 cm
2019-12-07,E1,First Sensor,Soil Volumetric Water Content,14.84429572,%,7.5 cm
2019-12-08,E1,First Sensor,Soil Volumetric Water Content,12.70394378,%,7.5 cm
2019-12-09,E1,First Sensor,Soil Volumetric Water Content,16.22246316,%,7.5 cm
2019-12-10,E1,First Sensor,Soil Volumetric Water Content,28.6492496,%,7.5 cm
2019-12-11,E1,First Sensor,Soil Volumetric Water Content,19.57725287,%,7.5 cm
2019-12-12,E1,First Sensor,Soil Volumetric Water Content,12.8228155,%,7.5 cm
2019-12-13,E1,First Sensor,Soil Volumetric Water Content,9.400672714,%,7.5 cm
2019-12-14,E1,First Sensor,Soil Volumetric Water Content,18.93756815,%,7.5 cm
2019-12-15,E1,First Sensor,Soil Volumetric Water Content,24.17227471,%,7.5 cm
2019-12-16,E1,First Sensor,Soil Volumetric Water Content,19.10000858,%,7.5 cm
2019-12-17,E1,First Sensor,Soil Volumetric Water Content,11.3504383,%,7.5 cm
2019-12-18,E1,First Sensor,Soil Volumetric Water Content,11.60602739,%,7.5 cm
2019-12-19,E1,First Sensor,Soil Volumetric Water Content,9.052868448,%,7.5 cm
2019-12-20,E1,First Sensor,Soil Volumetric Water Content,7.767105465,%,7.5 cm
2019-12-21,E1,First Sensor,Soil Volumetric Water Content,7.49219797,%,7.5 cm
2019-12-22,E1,First Sensor,Soil Volumetric Water Content,7.885367627,%,7.5 cm
2019-12-23,E1,First Sensor,Soil Volumetric Water Content,9.183699177,%,7.5 cm
2019-12-24,E1,First Sensor,Soil Volumetric Water Content,9.549712943,%,7.5 cm
2019-12-25,E1,First Sensor,Soil Volumetric Water Content,7.839236155,%,7.5 cm
2019-12-26,E1,First Sensor,Soil Volumetric Water Content,7.483999373,%,7.5 cm
2019-12-27,E1,First Sensor,Soil Volumetric Water Content,8.649912145,%,7.5 cm
2019-12-28,E1,First Sensor,Soil Volumetric Water Content,10.27944503,%,7.5 cm
2019-12-29,E1,First Sensor,Soil Volumetric Water Content,9.530417825,%,7.5 cm
2019-12-30,E1,First Sensor,Soil Volumetric Water Content,8.198151869,%,7.5 cm
2019-12-31,E1,First Sensor,Soil Volumetric Water Content,8.542353705,%,7.5 cm
2020-01-01,E1,First Sensor,Soil Volumetric Water Content,9.02823187,%,7.5 cm
2020-01-02,E1,First Sensor,Soil Volumetric Water Content,9.303933315,%,7.5 cm
2020-01-03,E1,First Sensor,Soil Volumetric Water Content,9.78278275,%,7.5 cm
2020-01-04,E1,First Sensor,Soil Volumetric Water Content,10.28575748,%,7.5 cm
2020-01-05,E1,First Sensor,Soil Volumetric Water Content,10.10068703,%,7.5 cm
2020-01-06,E1,First Sensor,Soil Volumetric Water Content,9.213432062,%,7.5 cm
2020-01-07,E1,First Sensor,Soil Volumetric Water Content,9.139294502,%,7.5 cm
2020-01-08,E1,First Sensor,Soil Volumetric Water Content,9.296050714,%,7.5 cm
2020-01-09,E1,First Sensor,Soil Volumetric Water Content,9.114510292,%,7.5 cm
2020-01-10,E1,First Sensor,Soil Volumetric Water Content,9.04840773,%,7.5 cm
2020-01-11,E1,First Sensor,Soil Volumetric Water Content,10.55925838,%,7.5 cm
2020-01-12,E1,First Sensor,Soil Volumetric Water Content,12.11447332,%,7.5 cm
2020-01-13,E1,First Sensor,Soil Volumetric Water Content,10.75712366,%,7.5 cm
2020-01-14,E1,First Sensor,Soil Volumetric Water Content,9.413390651,%,7.5 cm
2020-01-15,E1,First Sensor,Soil Volumetric Water Content,9.529966852,%,7.5 cm
2020-01-16,E1,First Sensor,Soil Volumetric Water Content,9.790148891,%,7.5 cm
2020-01-17,E1,First Sensor,Soil Volumetric Water Content,9.046294764,%,7.5 cm
2020-01-18,E1,First Sensor,Soil Volumetric Water Content,8.480066409,%,7.5 cm
2020-01-19,E1,First Sensor,Soil Volumetric Water Content,8.724590512,%,7.5 cm
2020-01-20,E1,First Sensor,Soil Volumetric Water Content,8.865883186,%,7.5 cm
2020-01-21,E1,First Sensor,Soil Volumetric Water Content,8.827417148,%,7.5 cm
2020-01-22,E1,First Sensor,Soil Volumetric Water Content,9.013461265,%,7.5 cm
2020-01-23,E1,First Sensor,Soil Volumetric Water Content,9.349837198,%,7.5 cm
2020-01-24,E1,First Sensor,Soil Volumetric Water Content,9.530482921,%,7.5 cm
2020-01-25,E1,First Sensor,Soil Volumetric Water Content,9.643390355,%,7.5 cm
2020-01-26,E1,First Sensor,Soil Volumetric Water Content,10.23533127,%,7.5 cm
2020-01-27,E1,First Sensor,Soil Volumetric Water Content,11.00208326,%,7.5 cm
2020-01-28,E1,First Sensor,Soil Volumetric Water Content,11.7772178,%,7.5 cm
2020-01-29,E1,First Sensor,Soil Volumetric Water Content,10.5034389,%,7.5 cm
2020-01-30,E1,First Sensor,Soil Volumetric Water Content,8.883386208,%,7.5 cm
2020-01-31,E1,First Sensor,Soil Volumetric Water Content,8.607931983,%,7.5 cm
2020-02-01,E1,First Sensor,Soil Volumetric Water Content,8.791786575,%,7.5 cm
2020-02-02,E1,First Sensor,Soil Volumetric Water Content,8.867845655,%,7.5 cm
2020-02-03,E1,First Sensor,Soil Volumetric Water Content,9.018325937,%,7.5 cm
2020-02-04,E1,First Sensor,Soil Volumetric Water Content,9.23534932,%,7.5 cm
2020-02-05,E1,First Sensor,Soil Volumetric Water Content,9.134228501,%,7.5 cm
2020-02-06,E1,First Sensor,Soil Volumetric Water Content,8.753344581,%,7.5 cm
2020-02-07,E1,First Sensor,Soil Volumetric Water Content,9.025345725,%,7.5 cm
2020-02-08,E1,First Sensor,Soil Volumetric Water Content,9.109886788,%,7.5 cm
2020-02-09,E1,First Sensor,Soil Volumetric Water Content,8.82832707,%,7.5 cm
2020-02-10,E1,First Sensor,Soil Volumetric Water Content,8.913103488,%,7.5 cm
2020-02-11,E1,First Sensor,Soil Volumetric Water Content,9.215796278,%,7.5 cm
